run_id,case_id,llm_name,procedure_name,cpt_code,matched_description,similarity_score,match_confidence,negotiated_dollar,min_charge,max_charge
01a602a2-8dd8-46c9-956a-a5a9b56d8740,bailii-qb-2020-1415-html,openai/gpt-5.2,echocardiogram,93317,Echocardiogram transesophageal,0.7383159399032593,high,300.03,300.03,387.33
01a602a2-8dd8-46c9-956a-a5a9b56d8740,bailii-qb-2020-1415-html,openai/gpt-5.2,CT pulmonary angiography,71275,Computed Tomography Angiography Chest,0.7674275636672974,high,385.02,385.02,497.06
01a602a2-8dd8-46c9-956a-a5a9b56d8740,bailii-qb-2020-1415-html,openai/gpt-5.2,CT aortogram,93567,Nijmegen car catheterization superior vena cava aortography,0.564276933670044,medium,69.62,69.62,89.88
01a602a2-8dd8-46c9-956a-a5a9b56d8740,bailii-qb-2020-1415-html,openai/gpt-5.2,coronary angiography,93454,"Coronary artery angiography, selective and interventional",0.7554935216903687,high,1653.91,1653.91,2135.13
01bce693-9183-408f-8a04-3bee7c1dabbc,bailii-EWHC-QB-2022-1171,openrouter/anthropic/claude-3.5-haiku,Doppler ultrasound of the lower extremities,93320,Doppler echocardiogram examination heart,0.5813405513763428,medium,300.03,300.03,387.33
01bce693-9183-408f-8a04-3bee7c1dabbc,bailii-EWHC-QB-2022-1171,openrouter/anthropic/claude-3.5-haiku,Antinuclear antibody (ANA) test,86039,Antinuclear antibodies (ANA),0.8868502378463745,high,19.59,19.59,25.29
01bce693-9183-408f-8a04-3bee7c1dabbc,bailii-EWHC-QB-2022-1171,openrouter/anthropic/claude-3.5-haiku,Erythrocyte sedimentation rate (ESR) test,85651,Red blood cell sedimentation rate nonautomated,0.6197017431259155,medium,7.2,7.2,9.3
01bce693-9183-408f-8a04-3bee7c1dabbc,bailii-EWHC-QB-2022-1171,openrouter/anthropic/claude-3.5-haiku,C-reactive protein (CRP) test,86140,C-reactive protein,0.6840737462043762,medium,19.59,19.59,25.29
01c841cd-e50b-4023-a9b6-1c078b32c772,courtlistener-10668667,openrouter/google/gemini-3-pro-preview,CT Angiogram of the neck,70498,Computed tomography angiography neck,0.8418482542037964,high,385.02,385.02,497.06
01c841cd-e50b-4023-a9b6-1c078b32c772,courtlistener-10668667,openrouter/google/gemini-3-pro-preview,social work consultation,99241,Office consultation,0.6601942777633667,medium,58.36,58.36,75.34
01c841cd-e50b-4023-a9b6-1c078b32c772,courtlistener-10668667,openrouter/google/gemini-3-pro-preview,forensic nurse examiner consultation,88125,Forensic cytopathology,0.4750673770904541,low,38.61,38.61,49.84
01ddbd01-ba34-4e3d-8649-75dc86bd2902,bailii-EWHC-QB-2015-51,openrouter/google/gemini-3-pro-preview,Liver Function Tests,78201,Liver imaging,0.6417270302772522,medium,754.6,754.6,974.16
01ddbd01-ba34-4e3d-8649-75dc86bd2902,bailii-EWHC-QB-2015-51,openrouter/google/gemini-3-pro-preview,Viral Hepatitis Panel,80074,Acute hepatitis panel,0.8200795650482178,high,16.7,16.7,21.56
01ddbd01-ba34-4e3d-8649-75dc86bd2902,bailii-EWHC-QB-2015-51,openrouter/google/gemini-3-pro-preview,Coagulation Profile (PT/INR),85348,Coagulation time other method,0.6276824474334717,medium,8.24,8.24,10.65
01ddbd01-ba34-4e3d-8649-75dc86bd2902,bailii-EWHC-QB-2015-51,openrouter/google/gemini-3-pro-preview,IV fluid administration,96360,Hydration intravenous infusion initial,0.5826696157455444,medium,235.68,235.68,304.27
01e00557-d9b7-4682-9553-f796ef2e5587,courtliste-5793703-lisa-boyd-v-david-benjamin-gibson-iv-md,openrouter/qwen/qwen3-30b-a3b,colonoscopy,45378,Diagnostic colonoscopy,0.854460597038269,high,755.9,755.9,975.83
01e00557-d9b7-4682-9553-f796ef2e5587,courtliste-5793703-lisa-boyd-v-david-benjamin-gibson-iv-md,openrouter/qwen/qwen3-30b-a3b,physical exam,76100,X-ray examination of body section,0.5767557621002197,medium,48.22,48.22,62.24
01e00557-d9b7-4682-9553-f796ef2e5587,courtliste-5793703-lisa-boyd-v-david-benjamin-gibson-iv-md,openrouter/qwen/qwen3-30b-a3b,oncology consultation,80500,Laboratory pathology consultation,0.6839176416397095,medium,29.47,29.47,38.05
01eca80d-a362-4ba9-a361-02e62ec73280,courtlistener-10021107,openrouter/anthropic/claude-sonnet-4,diagnostic mammography,77065,Diagnosis mammography including computer-aided detection unilateral,0.7185200452804565,high,44.01,44.01,56.82
01eca80d-a362-4ba9-a361-02e62ec73280,courtlistener-10021107,openrouter/anthropic/claude-sonnet-4,breast ultrasound,76642,Ultrasound breast limited,0.7633238434791565,high,82.96,82.96,107.1
01eca80d-a362-4ba9-a361-02e62ec73280,courtlistener-10021107,openrouter/anthropic/claude-sonnet-4,core needle biopsy,62269,Needle biopsy spinal cord,0.7372097969055176,high,480.2,480.2,619.92
01f1baa4-192f-4a7d-a049-748f550256d9,courtlistener-10717771,openai/gpt-5.2,non-stress test,59025,Fetal non-stress test,0.7535250186920166,high,146.87,146.87,189.62
01f1baa4-192f-4a7d-a049-748f550256d9,courtlistener-10717771,openai/gpt-5.2,continuous fetal heart rate monitoring,76827,Echocardiogram examination of fetal heart,0.5825721025466919,medium,99.25,99.25,128.13
01f1baa4-192f-4a7d-a049-748f550256d9,courtlistener-10717771,openai/gpt-5.2,sterile speculum exam,81015,Microscopic examination of urine,0.5614320039749146,medium,5.41,5.41,6.99
01f1baa4-192f-4a7d-a049-748f550256d9,courtlistener-10717771,openai/gpt-5.2,cervical exam,89330,Evaluation cervical mucus,0.7123454213142395,high,7.6,7.6,9.82
01f1baa4-192f-4a7d-a049-748f550256d9,courtlistener-10717771,openai/gpt-5.2,transvaginal cervical length ultrasound,76830,Transvaginal ultrasound non-obstetric,0.6757813692092896,medium,82.96,82.96,107.1
01f1baa4-192f-4a7d-a049-748f550256d9,courtlistener-10717771,openai/gpt-5.2,urinalysis,81005,Urinalysis,0.9644820094108582,high,5.41,5.41,6.99
01f1baa4-192f-4a7d-a049-748f550256d9,courtlistener-10717771,openai/gpt-5.2,urine culture,81007,Urine screen for bacteria,0.614169180393219,medium,5.41,5.41,6.99
01f1baa4-192f-4a7d-a049-748f550256d9,courtlistener-10717771,openai/gpt-5.2,Maternal-Fetal Medicine consultation,59400,Obstetrical care,0.6474778056144714,medium,1313.49,1313.49,1695.67
01f1baa4-192f-4a7d-a049-748f550256d9,courtlistener-10717771,openai/gpt-5.2,Neonatology consultation,99469,Neonate critical care subsequent,0.612579345703125,medium,58.36,58.36,75.34
01f61071-0ce8-4875-b801-7c509b96c5c3,courtliste-10637755-heffelfinger-m-v-shen-l,openrouter/anthropic/claude-3.5-haiku,excisional biopsy of the tongue lesion,41110,Excision of tongue lesion,0.897070050239563,high,797.83,797.83,1029.98
01f61071-0ce8-4875-b801-7c509b96c5c3,courtliste-10637755-heffelfinger-m-v-shen-l,openrouter/anthropic/claude-3.5-haiku,pathological examination,88307,Tissue examination by pathologist,0.683137059211731,medium,58.16,58.16,75.08
01f61071-0ce8-4875-b801-7c509b96c5c3,courtliste-10637755-heffelfinger-m-v-shen-l,openrouter/anthropic/claude-3.5-haiku,oral cavity MRI,70336,Magnetic resonance imaging jaw joint,0.639143705368042,medium,216.93,216.93,280.05
021b32dc-0b53-4558-8c5d-9116f66741b3,courtlistener-10339996,openai/gpt-4o-mini,rheumatoid factor test,86430,Rheumatoid factor test qualitative,0.926017165184021,high,19.59,19.59,25.29
021b32dc-0b53-4558-8c5d-9116f66741b3,courtlistener-10339996,openai/gpt-4o-mini,anti-CCP antibodies test,86200,Cyclic citrullinated peptide antibody,0.7180169820785522,high,19.59,19.59,25.29
021b32dc-0b53-4558-8c5d-9116f66741b3,courtlistener-10339996,openai/gpt-4o-mini,complete blood count,85027,Complete complete blood count automated,0.7310537695884705,high,7.2,7.2,9.3
021b32dc-0b53-4558-8c5d-9116f66741b3,courtlistener-10339996,openai/gpt-4o-mini,rheumatology consultation,86430,Rheumatoid factor test qualitative,0.5694229602813721,medium,19.59,19.59,25.29
0244947c-5ffb-45b5-99a9-0844321c6935,courtlistener-10352078,openrouter/google/gemini-3-pro-preview,MRI of the lumbar spine with and without contrast,72148,Magnetic Resonance Imaging lumbar spine without dye,0.8001494407653809,high,216.93,216.93,280.05
0244947c-5ffb-45b5-99a9-0844321c6935,courtlistener-10352078,openrouter/google/gemini-3-pro-preview,CBC,85027,Complete complete blood count automated,0.5221498012542725,medium,7.2,7.2,9.3
0244947c-5ffb-45b5-99a9-0844321c6935,courtlistener-10352078,openrouter/google/gemini-3-pro-preview,CRP,62147,Craniofacial Reconstruction with autograft greater than 5 centimeters diameter,0.4240589737892151,low,4276.45,4276.45,5520.75
0244947c-5ffb-45b5-99a9-0844321c6935,courtlistener-10352078,openrouter/google/gemini-3-pro-preview,spine surgery consultation,63078,Spine disk surgery thorax,0.6905451416969299,medium,7919.4,7919.4,10223.67
0244947c-5ffb-45b5-99a9-0844321c6935,courtlistener-10352078,openrouter/google/gemini-3-pro-preview,pain management consultation,95972,Aly's complex spinal pain management program,0.5204071998596191,medium,78.66,78.66,101.55
0244947c-5ffb-45b5-99a9-0844321c6935,courtlistener-10352078,openrouter/google/gemini-3-pro-preview,physical therapy consultation,99251,Inpatient consultation,0.5941513776779175,medium,58.36,58.36,75.34
025cc4e6-9bf8-42fa-ae45-8c1de5e4939c,courtlistener-10629376,openrouter/google/gemini-2.0-flash-001,complete blood count,85027,Complete complete blood count automated,0.7310537695884705,high,7.2,7.2,9.3
025cc4e6-9bf8-42fa-ae45-8c1de5e4939c,courtlistener-10629376,openrouter/google/gemini-2.0-flash-001,C-reactive protein test,86140,C-reactive protein,0.8015755414962769,high,19.59,19.59,25.29
025cc4e6-9bf8-42fa-ae45-8c1de5e4939c,courtlistener-10629376,openrouter/google/gemini-2.0-flash-001,erythrocyte sedimentation rate,85651,Red blood cell sedimentation rate nonautomated,0.6550959944725037,medium,7.2,7.2,9.3
025cc4e6-9bf8-42fa-ae45-8c1de5e4939c,courtlistener-10629376,openrouter/google/gemini-2.0-flash-001,wound culture and sensitivity test,15003,Wound preparation additional 100 square centimeters,0.5297123789787292,medium,203.05,203.05,262.12
025cc4e6-9bf8-42fa-ae45-8c1de5e4939c,courtlistener-10629376,openrouter/google/gemini-2.0-flash-001,X-ray of the left ankle,73600,X-ray examination of ankle,0.7849510312080383,high,48.22,48.22,62.24
026356a8-6c37-4ef6-bcc2-328c21339b0f,courtlistener-6346948,openai/gpt-5.2,vital signs including orthostatic blood pressure and heart rate,95943,Parasympathetic and sympathetic heart rate test,0.5040553212165833,medium,332.64,332.64,429.42
026356a8-6c37-4ef6-bcc2-328c21339b0f,courtlistener-6346948,openai/gpt-5.2,complete blood count (CBC),85027,Complete complete blood count automated,0.862453043460846,high,7.2,7.2,9.3
026356a8-6c37-4ef6-bcc2-328c21339b0f,courtlistener-6346948,openai/gpt-5.2,comprehensive metabolic panel (CMP),80053,Comprehensive metabolic panel,0.8345504403114319,high,16.7,16.7,21.56
026356a8-6c37-4ef6-bcc2-328c21339b0f,courtlistener-6346948,openai/gpt-5.2,magnesium level,83735,Assay of magnesium,0.7069135904312134,high,9.98,9.98,12.88
026356a8-6c37-4ef6-bcc2-328c21339b0f,courtlistener-6346948,openai/gpt-5.2,phosphate level,84100,Assay of phosphorus,0.5913735628128052,medium,9.98,9.98,12.88
026356a8-6c37-4ef6-bcc2-328c21339b0f,courtlistener-6346948,openai/gpt-5.2,lactate level,83605,Assay of lactic acid,0.5951994061470032,medium,15.4,15.4,19.89
026356a8-6c37-4ef6-bcc2-328c21339b0f,courtlistener-6346948,openai/gpt-5.2,urinalysis,81005,Urinalysis,0.9644820094108582,high,5.41,5.41,6.99
026356a8-6c37-4ef6-bcc2-328c21339b0f,courtlistener-6346948,openai/gpt-5.2,stool culture / PCR panel for bacterial pathogens,81007,Urine screen for bacteria,0.49922096729278564,low,5.41,5.41,6.99
026356a8-6c37-4ef6-bcc2-328c21339b0f,courtlistener-6346948,openai/gpt-5.2,C. difficile toxin/PCR,90671,Pneumococcal conjugate vaccine 15 im',0.4319944977760315,low,14.3,14.3,18.47
026356a8-6c37-4ef6-bcc2-328c21339b0f,courtlistener-6346948,openai/gpt-5.2,ova/parasites testing,86717,Leishmania antibody test,0.5215628147125244,medium,19.59,19.59,25.29
026356a8-6c37-4ef6-bcc2-328c21339b0f,courtlistener-6346948,openai/gpt-5.2,electrocardiogram (ECG),93010,Electrocardiogram report,0.7446362972259521,high,19.96,19.96,25.77
026356a8-6c37-4ef6-bcc2-328c21339b0f,courtlistener-6346948,openai/gpt-5.2,C-reactive protein (CRP),86140,C-reactive protein,0.7868722677230835,high,19.59,19.59,25.29
026356a8-6c37-4ef6-bcc2-328c21339b0f,courtlistener-6346948,openai/gpt-5.2,erythrocyte sedimentation rate (ESR),85651,Red blood cell sedimentation rate nonautomated,0.6414980888366699,medium,7.2,7.2,9.3
026356a8-6c37-4ef6-bcc2-328c21339b0f,courtlistener-6346948,openai/gpt-5.2,gastroenterology consultation,78262,Gastroesophageal reflux examination,0.5262463092803955,medium,264.37,264.37,341.29
026356a8-6c37-4ef6-bcc2-328c21339b0f,courtlistener-6346948,openai/gpt-5.2,sigmoidoscopy,45330,Diagnostic sigmoidoscopy,0.9039108753204346,high,755.9,755.9,975.83
026356a8-6c37-4ef6-bcc2-328c21339b0f,courtlistener-6346948,openai/gpt-5.2,colonoscopy,45378,Diagnostic colonoscopy,0.854460597038269,high,755.9,755.9,975.83
026356a8-6c37-4ef6-bcc2-328c21339b0f,courtlistener-6346948,openai/gpt-5.2,IV fluid administration,96360,Hydration intravenous infusion initial,0.5826696157455444,medium,235.68,235.68,304.27
02796b94-193a-4067-b743-e8dff7edbef8,courtliste-10133957-johnson-v-keiper,openrouter/qwen/qwen-2.5-72b-instruct,MRI of lumbar spine,72149,Magnetic Resonance Imaging lumbar spine with dye,0.7886040210723877,high,327.82,327.82,423.2
02796b94-193a-4067-b743-e8dff7edbef8,courtliste-10133957-johnson-v-keiper,openrouter/qwen/qwen-2.5-72b-instruct,nerve conduction study,95907,Nerve conduction study 1-2 studies,0.795007586479187,high,332.64,332.64,429.42
02796b94-193a-4067-b743-e8dff7edbef8,courtliste-10133957-johnson-v-keiper,openrouter/qwen/qwen-2.5-72b-instruct,electromyography (EMG),96002,Dynamic surface electromyography,0.8339169025421143,high,332.64,332.64,429.42
02796b94-193a-4067-b743-e8dff7edbef8,courtliste-10133957-johnson-v-keiper,openrouter/qwen/qwen-2.5-72b-instruct,neurology consultation,76140,X-ray consultation,0.598544180393219,medium,73.72,73.72,95.17
0288f11f-99e7-482c-bbc1-6ed95eaf0b0d,courtlistener-10729607,openrouter/x-ai/grok-4.1-fast,neurosurgical evaluation,64716,Revision of cranial nerve,0.5341628193855286,medium,3019.23,3019.23,3897.74
0288f11f-99e7-482c-bbc1-6ed95eaf0b0d,courtlistener-10729607,openrouter/x-ai/grok-4.1-fast,MRI spine,72142,MRI neck spine with dye,0.7124536037445068,high,327.82,327.82,423.2
0288f11f-99e7-482c-bbc1-6ed95eaf0b0d,courtlistener-10729607,openrouter/x-ai/grok-4.1-fast,nerve conduction studies,95907,Nerve conduction study 1-2 studies,0.7971015572547913,high,332.64,332.64,429.42
028cbc02-a9b4-4022-a3a3-2619d4aed097,courtliste-4832982-texas-children-hospital-v-aviv-barr-and-ela-b,openrouter/google/gemini-2.0-flash-001,neurology consultation,76140,X-ray consultation,0.5985442399978638,medium,73.72,73.72,95.17
028cbc02-a9b4-4022-a3a3-2619d4aed097,courtliste-4832982-texas-children-hospital-v-aviv-barr-and-ela-b,openrouter/google/gemini-2.0-flash-001,EEG,95955,Electroencephalogram during surgery,0.6103442907333374,medium,179.14,179.14,231.27
028cbc02-a9b4-4022-a3a3-2619d4aed097,courtliste-4832982-texas-children-hospital-v-aviv-barr-and-ela-b,openrouter/google/gemini-2.0-flash-001,MRI,77059,Magnetic Resonance Imaging both breasts,0.6871703863143921,medium,327.82,327.82,423.2
028f4217-22a2-4003-a8dd-30b0e1c3ad1a,courtlistener-10339996,openrouter/deepseek/deepseek-r1,urinalysis with urine protein/creatinine ratio,81005,Urinalysis,0.7101683616638184,high,5.41,5.41,6.99
028f4217-22a2-4003-a8dd-30b0e1c3ad1a,courtlistener-10339996,openrouter/deepseek/deepseek-r1,basic metabolic panel,80053,Comprehensive metabolic panel,0.8896422386169434,high,16.7,16.7,21.56
028f4217-22a2-4003-a8dd-30b0e1c3ad1a,courtlistener-10339996,openrouter/deepseek/deepseek-r1,"repeat ANA, Anti-dsDNA, complements (C3/C4)",87506,Iadna deoxyribonucleic acid/ribonucleic acid probe test 6-11',0.5541555881500244,medium,41.73,41.73,53.88
028f4217-22a2-4003-a8dd-30b0e1c3ad1a,courtlistener-10339996,openrouter/deepseek/deepseek-r1,rheumatology consultation,86430,Rheumatoid factor test qualitative,0.5694229006767273,medium,19.59,19.59,25.29
028f4217-22a2-4003-a8dd-30b0e1c3ad1a,courtlistener-10339996,openrouter/deepseek/deepseek-r1,nephrology consultation,80502,Laboratory pathology consultation,0.5383222103118896,medium,29.47,29.47,38.05
028f4217-22a2-4003-a8dd-30b0e1c3ad1a,courtlistener-10339996,openrouter/deepseek/deepseek-r1,kidney biopsy,50200,Renal biopsy percutaneous,0.8109912276268005,high,852.76,852.76,1100.89
029a6757-d5c4-436f-ad97-ebf8519100fa,nzlii-nzhpdt-2015-677-html,openai/gpt-5.2,Complete Blood Count,85027,Complete complete blood count automated,0.7310537695884705,high,7.2,7.2,9.3
029a6757-d5c4-436f-ad97-ebf8519100fa,nzlii-nzhpdt-2015-677-html,openai/gpt-5.2,Ferritin and Iron Studies,82728,Assay of ferritin,0.8086625337600708,high,15.4,15.4,19.89
029a6757-d5c4-436f-ad97-ebf8519100fa,nzlii-nzhpdt-2015-677-html,openai/gpt-5.2,Thyroid Stimulating Hormone Test,84442,Assay of thyroid stimulating hormone activity,0.8135679364204407,high,18.68,18.68,24.12
029a6757-d5c4-436f-ad97-ebf8519100fa,nzlii-nzhpdt-2015-677-html,openai/gpt-5.2,Vitamin B12 and Folate Test,84252,Assay of vitamin B-2,0.6588602066040039,medium,15.4,15.4,19.89
02b80eea-1aff-44eb-9c3b-3febfd9f7489,bailii-qb-2021-1515-html,openrouter/x-ai/grok-4.1-fast,ENT consultation,99241,Office consultation,0.530541181564331,medium,58.36,58.36,75.34
02b80eea-1aff-44eb-9c3b-3febfd9f7489,bailii-qb-2021-1515-html,openrouter/x-ai/grok-4.1-fast,neck ultrasound with Doppler,93321,Doppler echocardiogram examination heart,0.6157160997390747,medium,300.03,300.03,387.33
02b80eea-1aff-44eb-9c3b-3febfd9f7489,bailii-qb-2021-1515-html,openrouter/x-ai/grok-4.1-fast,CT neck with contrast,70491,Computed tomography soft tissue neck with dye,0.7684594988822937,high,334.33,334.33,431.6
02b80eea-1aff-44eb-9c3b-3febfd9f7489,bailii-qb-2021-1515-html,openrouter/x-ai/grok-4.1-fast,fine-needle aspiration biopsy,10021,Fine needle aspiration biopsy without imaging guidance first lesion,0.7935053110122681,high,326.64,326.64,421.68
02b80eea-1aff-44eb-9c3b-3febfd9f7489,bailii-qb-2021-1515-html,openrouter/x-ai/grok-4.1-fast,CBC,85027,Complete complete blood count automated,0.5221498012542725,medium,7.2,7.2,9.3
02b80eea-1aff-44eb-9c3b-3febfd9f7489,bailii-qb-2021-1515-html,openrouter/x-ai/grok-4.1-fast,CRP,62147,Craniofacial Reconstruction with autograft greater than 5 centimeters diameter,0.4240589737892151,low,4276.45,4276.45,5520.75
02b80eea-1aff-44eb-9c3b-3febfd9f7489,bailii-qb-2021-1515-html,openrouter/x-ai/grok-4.1-fast,thyroid function tests,84442,Assay of thyroid stimulating hormone activity,0.7378379106521606,high,18.68,18.68,24.12
02b80eea-1aff-44eb-9c3b-3febfd9f7489,bailii-qb-2021-1515-html,openrouter/x-ai/grok-4.1-fast,ANA,86039,Antinuclear antibodies (ANA),0.4573245346546173,low,19.59,19.59,25.29
02b80eea-1aff-44eb-9c3b-3febfd9f7489,bailii-qb-2021-1515-html,openrouter/x-ai/grok-4.1-fast,electrolytes,80051,Electrolyte panel,0.5783742666244507,medium,16.7,16.7,21.56
02baa669-68c9-4de6-948c-98b712b242c4,courtliste-10637755-heffelfinger-m-v-shen-l,openrouter/deepseek/deepseek-r1,oral surgery consultation,29804,Jaw arthroscopy/surgery,0.6318322420120239,medium,1555.1,1555.1,2007.58
02baa669-68c9-4de6-948c-98b712b242c4,courtliste-10637755-heffelfinger-m-v-shen-l,openrouter/deepseek/deepseek-r1,biopsy,30100,Intranasal biopsy,0.7547149062156677,high,797.83,797.83,1029.98
02d21e8e-fa7c-4db4-9252-e27a264f6a81,bailii-qb-2020-416-html,openrouter/qwen/qwen3-30b-a3b,D-dimer blood test,82373,Assay calcium-vitamin D transfer measure,0.5235064625740051,medium,15.4,15.4,19.89
02d21e8e-fa7c-4db4-9252-e27a264f6a81,bailii-qb-2020-416-html,openrouter/qwen/qwen3-30b-a3b,Lower extremity ultrasound,76882,Ultrasound limited joint/fascial evaluation non-vascular extremity,0.7063437700271606,high,82.96,82.96,107.1
02d21e8e-fa7c-4db4-9252-e27a264f6a81,bailii-qb-2020-416-html,openrouter/qwen/qwen3-30b-a3b,urgent care consultation,99251,Inpatient consultation,0.6119494438171387,medium,58.36,58.36,75.34
